general.assists,general.banRate,general.deaths,general.experience,general.goldEarned,general.kills,general.largestKillingSpree,general.minionsKilled,general.neutralMinionsKilledEnemyJungle,general.neutralMinionsKilledTeamJungle,general.overallPosition,general.overallPositionChange,general.playPercent,general.totalDamageDealtToChampions,general.totalDamageTaken,general.totalHeal,general.winPercent,key,role,title
6.372027578443788,0.003696042074450945,5.810046433094133,2.6091701180635516,11054,6.839454059378078,8,38.530885042915436,8.022794428028703,71.75193471225552,15,-4.0,0.032951416713095795,14275,26914,10118,0.5103419164204306,56,Jungle,Nocturne
9.95736213757817,0.005965595821610139,5.478396816372939,2.122139134375708,10019,4.6208072768618536,7,30.564383172256964,5.903212052302445,63.89894826606026,10,4.0,0.032622227099105394,13244,26856,7212,0.5420693575895396,33,Jungle,Rammus
5.354641230068337,0.0037424068088157906,6.607346241457859,2.2397597209156475,10963,7.18251708428246,9,35.56420842824601,9.624430523917995,69.83385535307517,30,2.0,0.03256658941786758,15257,28024,10574,0.46511958997722097,107,Jungle,Rengar
6.29697671054535,0.017685055177897622,5.287574135686388,2.303561435052332,10840,7.997830175032547,8,125.24866194127007,1.163604802545928,4.532475047012874,19,-2.0,0.03205194086641779,19594,20640,3505,0.4806885577896716,7,Middle,LeBlanc
7.008996851102114,0.008038872193291486,6.073174388963863,,10431,6.143349827560354,7,133.19883040935673,0.7642825011246064,3.4003598740440846,38,0.0,0.03092064134791556,21002,18097,2519,0.46033888139151297,142,Middle,Zoe
10.740509223967068,0.0016080835368873963,5.015246226558927,1.9357356628650004,9733,4.162982161914926,7,32.839152309803325,6.249885653300808,58.08888550083854,9,4.0,0.03041062926990226,11180,34446,17102,0.5327031559688977,20,Jungle,Nunu & Willump
12.99872854418309,0.0005092393324405547,5.318340750158932,2.520610348790518,8271,1.8661792752701845,4,16.82883026064844,0.101716465352829,0.1285759694850604,17,-2.0,0.02917269086236088,8847,14374,6611,0.5095359186268277,40,Support,Janna
4.859382498800192,0.015587823693461103,6.30827067669173,3.072374918236735,11755,5.608382658774596,8,175.97520396736522,1.1838105903055511,1.522476403775396,6,0.0,0.02898259545146501,23195,31793,7999,0.5015197568389058,420,Top,Illaoi
4.671634615384615,0.007105395541412594,6.230929487179488,2.4446834692233463,11668,6.545352564102564,8,160.7701923076923,2.7963141025641027,4.079487179487179,14,3.0,0.02893159424366368,18381,28673,8160,0.48846153846153845,114,Top,Fiora
7.761324328776149,0.0017239953727995103,5.906111019601384,2.483736515201046,10645,6.467633009388898,8,33.386921429747986,7.276066545873826,70.63597430406853,23,2.0,0.02814803023289779,14346,31813,11444,0.4865755229780926,120,Jungle,Hecarim
5.946222368855163,0.0039348204564299,7.0884196634774,3.0818949225148042,11685,8.876113493896403,11,139.2358957439789,2.4587594853183767,4.663147476080502,28,-6.0,0.02810630197196943,20349,24095,3426,0.45710986473111187,91,Middle,Talon
6.472925398155909,0.004848978468990107,5.800670578373848,2.591838274119333,10448,7.2769488683989945,9,20.311148365465215,7.871751886001676,68.28885163453478,26,3.0,0.027656564048630424,16332,22737,7398,0.47812238055322714,28,Jungle,Evelynn
9.562988115449915,0.0012031648567677443,5.539898132427844,2.373328365341779,10071,4.3215619694397285,7,33.86247877758913,6.573174872665535,69.20967741935483,24,-4.0,0.027308828540894083,13017,26639,6690,0.5196943972835314,32,Jungle,Amumu
7.141393442622951,0.024316757683216044,6.723189890710382,,10644,6.715334699453552,10,50.88712431693989,6.539105191256831,57.95987021857923,20,8.0,0.02715118844405361,16671,26581,8710,0.48275273224043713,517,Jungle,Sylas
5.012649572649573,0.0685309411191056,7.304444444444444,4.251115837643609,12289,6.83965811965812,10,178.43794871794873,3.8165811965811964,5.918974358974359,5,-3.0,0.0271233696034347,19990,23743,4134,0.49811965811965814,157,Top,Yasuo
7.53236914600551,0.0008314742362762318,6.443181818181818,3.105040955214149,12022,7.172520661157025,8,158.3801652892562,2.0167011019283745,6.102961432506887,16,4.0,0.02692863771910235,19454,18595,3136,0.4855371900826446,110,ADC,Varus
6.349061477527123,0.0032022576534653387,6.147236094368865,3.7007301137817508,11262,7.558980540726709,10,139.51437919752024,1.593766144308593,3.8143619769244017,23,0.0,0.026924001245665866,19810,26515,7005,0.5085241949371448,245,Middle,Ekko
6.350698637226151,0.0016359023775063036,5.358806279109884,2.6141435245639997,11228,5.98292220113852,9,43.85233741590478,9.7683284457478,75.341210971192,6,1.0,0.02687763651130102,16096,29895,8614,0.5292392616870796,102,Jungle,Shyvana
9.893037864247077,0.0011421179565206975,4.732158436573024,2.5571110339048864,10052,4.187401849589949,6,33.4348281277264,6.304833362414937,65.59588204501833,17,-2.0,0.026571629264493038,11425,29341,7306,0.5124760076775432,113,Jungle,Sejuani
7.0450498575498575,0.0013623504447537143,5.995548433048433,2.420650843522479,11793,6.7793803418803416,10,159.26780626780626,1.9561965811965811,5.9504985754985755,18,0.0,0.026038434819297313,19056,18661,3227,0.479522792022792,498,ADC,Xayah
7.758220157255182,0.00810996478598425,5.504467476769121,3.8536164449395987,11857,5.592208720514654,7,174.14135096497498,1.6826304503216583,4.879735525375268,6,0.0,0.025945705350567623,21164,16196,1135,0.544674767691208,90,Middle,Malzahar
4.408944543828265,0.006674976257392278,6.188372093023256,3.00129011926217,12173,6.067084078711986,7,170.14722719141324,5.457960644007156,7.145259391771019,13,0.0,0.025917886509948713,17425,32069,9171,0.470304114490161,23,Top,Tryndamere
7.5119634703196345,0.0029464788688859404,6.334611872146119,2.979479091405713,12274,8.597625570776255,10,147.2538812785388,2.4051141552511415,6.961278538812786,8,1.0,0.025384692064752988,21106,20532,3273,0.5088584474885844,29,ADC,Twitch
11.502841429880844,0.0008948393732415208,5.669477543538038,3.7627930628412374,7925,2.516956920256645,5,48.23134738771769,0.1473877176901925,0.26544454628780934,29,0.0,0.025291962596023298,9521,20039,3073,0.49752520623281393,111,Support,Nautilus
5.28833673280178,0.008300060196880118,6.687743371036529,2.483854596206306,12326,7.267012794363064,8,183.16892267754497,2.298349712590395,3.26460226219173,12,-2.0,0.025004501242961254,17959,29121,6631,0.4680140923419247,39,Top,Irelia
12.381333830104323,0.0009025668289689952,5.784649776453056,2.3266805872545686,7870,1.8556259314456036,4,14.899776453055141,0.10804769001490314,0.14269746646795828,37,-1.0,0.02488858940704914,7249,15065,4123,0.4722429210134128,497,Support,Rakan
6.223053892215569,0.003855227662436915,5.540980538922156,2.771062780323271,10579,6.292290419161676,9,35.764595808383234,9.592065868263473,61.99008233532934,32,-9.0,0.02477731404457351,12876,23337,6857,0.4801646706586826,35,Jungle,Shaco
11.251746931067045,0.0007101531813548857,5.656090651558074,2.734052861322972,8541,2.633050047214353,5,30.482908404154863,0.30292728989612844,0.507837582625118,28,-3.0,0.02455012684618577,12733,15420,2294,0.48366383380547684,43,Support,Karma
6.387532781924551,0.0013716233916266835,5.359491628000807,2.666214659880373,11053,5.641920516441396,8,51.682670970344965,9.877345168448658,72.80048416380876,27,-5.0,0.022982998824653985,15065,22420,7650,0.48093605003026024,104,Jungle,Graves
6.5030765966475705,0.024316757683216044,6.839804795247189,,10718,6.193082962019945,8,141.16486314449395,1.5896456609378316,3.032039040950562,27,3.0,0.021851699306151752,18982,26807,6166,0.4614894971355824,517,Top,Sylas
6.5209797657082005,0.0011142991159017901,6.467944621938232,2.2726218097447797,10780,6.204046858359957,8,36.59978700745474,12.559957401490948,64.13056443024495,29,-3.0,0.02176824278429503,15453,24751,11753,0.4894568690095847,203,Jungle,Kindred
6.031329923273657,0.0051889865209989745,6.931798806479113,3.389473243972313,11680,8.529624893435635,8,137.71675191815856,2.8228900255754477,6.533248081841432,17,7.0,0.021754333363985575,21549,21094,2436,0.5087382779198636,131,Middle,Diana
9.115716753022452,0.0007781547917566593,5.510146804835924,2.626773316009582,11230,5.787996545768567,8,160.32318652849742,1.6003886010362693,6.546848013816926,14,1.0,0.0214761449577965,20422,17484,1843,0.5032383419689119,61,Middle,Orianna
6.654017857142857,0.0047941135333250395,5.931026785714286,3.473897558461034,10290,6.909375,8,39.137276785714285,5.515401785714285,51.707589285714285,39,-4.0,0.02077140099545085,14446,22678,6222,0.4948660714285714,80,Jungle,Pantheon
5.896142433234421,0.010177831938656366,5.9429354028760555,2.5867426726529787,10975,5.222780187171878,9,167.42593015293312,1.309290116411778,2.5466788404473863,17,-2.0,0.020312390125238874,20489,28207,20507,0.47842958228714905,8,Top,Vladimir
6.499657299520219,0.010177831938656366,6.080877313228238,2.6731967721911856,11223,6.550376970527759,7,160.90015992689055,1.3973040895590587,2.914781814027873,21,-1.0,0.020293844231492938,21934,28910,20822,0.49280328992460587,8,Middle,Vladimir
8.968433451118964,0.002104958940163992,6.026619552414606,4.4092385420425835,9597,4.696348645465253,7,47.48056537102474,0.5945818610129564,1.171967020023557,7,4.0,0.019681829737876976,20403,14611,1175,0.5392226148409894,161,Support,Vel'Koz
8.259622280659814,0.0018221340605384336,5.292612957207746,2.666368725596274,11119,6.550083672005737,9,151.01195314367678,1.0595266555103993,4.347119292373894,11,-1.0,0.019394368384814932,25238,15877,1350,0.5111164236194119,101,Middle,Xerath
8.822924144532184,0.003905456124665498,5.836803062933716,2.0965879265091862,10869,5.2438382388131135,10,157.463986599665,1.0894950945202202,5.2122517348648,34,-1.0,0.019375822491068995,18298,20190,2413,0.47906197654941374,127,Middle,Lissandra
5.578921688216639,0.0061989649845798625,6.050256160039034,2.004298186702485,10791,5.722859233959502,6,148.85362283483778,1.0617223713100756,2.038302024884118,39,-27.0,0.019004904616150228,16728,24896,2463,0.4505977067577458,6,Top,Urgot
7.88441717791411,0.001457398150201648,5.158773006134969,3.2520468829624596,10362,5.089570552147239,7,137.1519018404908,1.0247852760736196,2.0625766871165645,26,0.0,0.0188936292536746,17930,20388,1794,0.5119018404907976,54,Top,Malphite
6.647894343384002,0.000808291869093809,6.815100922003489,2.2837793411795646,12237,7.961375529529031,8,161.03688013954647,2.575629205083479,7.639421878893596,17,-1.0,0.018606167900612557,18856,21366,3756,0.46199850485920757,429,ADC,Kalista
5.815083938862441,0.004800295497907019,5.585316963167126,2.130312314686697,11372,7.7514407416687545,7,143.01628664495115,2.01904284640441,6.172889000250564,25,5.0,0.018504165485009896,19743,26727,7832,0.49185667752442996,38,Middle,Kassadin
6.80462079357107,0.0029464788688859404,6.707433450527374,3.587458309942872,11113,7.484178804620794,9,42.47739829231542,6.684580612757409,62.349321948769465,42,-8.0,0.018462437224081536,16888,23147,6456,0.4708689100954294,29,Jungle,Twitch
6.953231078702539,0.0010339335763360578,5.81191853155645,2.3238708248987856,10120,6.064873019864219,7,27.55519235604727,7.033190847372391,63.00528036208197,37,1.0,0.018439254856899113,14469,22172,7204,0.500628614533568,60,Jungle,Elise
7.817441555030207,0.002104958940163992,5.854741266088784,3.664747775831077,11286,6.944313107433675,10,149.72340425531914,1.1184659837142106,3.501444707118466,10,-1.0,0.017651054372696737,25372,17206,1577,0.5269240872077752,161,Middle,Vel'Koz
8.127166089042921,0.0010424337776362795,5.392428685683818,2.6888090963494915,10548,4.160223940282592,7,152.43828312450015,0.852039456145028,1.2897893894961343,16,-5.0,0.0173914118602536,17228,33132,2898,0.5030658491069048,14,Top,Sion
11.873600873600873,0.0006290148962164059,6.276276276276277,2.525340841730883,8983,3.5195195195195197,5,24.062517062517063,0.31504231504231506,0.3707343707343707,21,-5.0,0.01698340219784296,13162,17925,5613,0.4853944853944854,432,Support,Bard
11.070237769882482,0.0013584867168899772,5.260453675867724,2.623460277997514,8728,2.7532112599070784,4,42.05383984695272,0.3544684339983602,0.5728341076796939,14,-1.0,0.016964856304097022,12918,15656,5776,0.5244602350368953,26,Support,Zilean
8.001654259718777,0.008720433788454718,6.326164874551972,3.9250480461242794,11619,7.124620898814447,9,46.19216983733113,6.746346843121037,83.02646815550041,8,-6.0,0.016816489154129515,24551,25146,8329,0.4899365867107803,30,Jungle,Karthus
6.435577722360764,0.003066254432661792,5.904128567470213,2.870373266604108,11447,6.307287337212524,8,161.05098365198117,1.8395677472984207,3.7378775284012193,20,2.0,0.01673303263227279,21285,22035,3041,0.4763092269326683,126,Top,Jayce
7.259596246801251,0.0024055569679627413,6.014500995166335,,10982,6.620699459766847,8,143.91185669604778,1.3372192209269265,3.31959056013648,27,2.0,0.016306477076116214,21342,19483,2516,0.5115154961615013,518,Middle,Neeko
9.844773568783822,0.0021745060417112604,6.604671033893478,4.123167598609641,8870,3.6117915123896327,5,35.68983195670749,0.7368271147821134,1.5844488749643977,23,1.0,0.016278658235497304,15205,15884,2975,0.49501566505269157,9,Support,Fiddlesticks
10.954833141542002,0.000499193639994838,4.240218642117377,2.6906063715113184,9565,3.8296892980437285,6,30.842347525891828,4.922324510932106,63.5253164556962,13,8.0,0.016116381665220347,11205,33288,25148,0.5215765247410817,154,Jungle,Zac
7.473949082297217,0.007990961967781146,6.176731793960924,4.055555555555555,9057,4.9911190053285965,7,58.738010657193605,0.6000592066311426,1.5538780343398462,18,-1.0,0.01566200726844486,14629,14926,1228,0.4985198342214328,45,Support,Veigar
7.907314184187149,0.00044201046761152844,5.71631625703287,2.232100821036918,9697,4.5087355641101565,7,29.28368374296713,6.554042049156056,67.50310926858158,50,-2.0,0.015657370795008372,13192,26266,10609,0.4329286348830323,79,Jungle,Gragas
5.7438409023449095,0.008300060196880118,6.737904422677352,5.493036790688007,12369,8.300385871178392,8,174.1231819531018,2.2395369545859305,4.49035322054022,16,3.0,0.015620279007516497,18251,28763,6527,0.46423271000296823,39,Middle,Irelia
8.281744846130863,0.000979841386243738,5.308933373170003,3.4079881787305366,10336,5.500448162533612,7,38.898715267403645,5.87720346579026,58.79593665969525,18,-2.0,0.015518276591913837,13225,30873,7005,0.5303256647744249,106,Jungle,Volibear
6.5015432098765435,0.0012201652593681878,5.743827160493828,2.549975544997205,10841,5.388888888888889,9,147.41018518518518,0.9817901234567902,2.041049382716049,34,-7.0,0.015022173934209989,19689,20887,2954,0.49104938271604937,85,Top,Kennen
12.970478558110628,0.0004080096624106416,5.124300807955252,2.6310016225233666,7632,1.680546923555003,3,44.72125543816035,0.13082660037290242,0.17899316345556246,20,-2.0,0.014920171518607328,5685,19621,9047,0.5152268489745183,44,Support,Taric
6.2880503144654085,0.000659924719126303,5.883333333333334,1.9554941029095465,10046,5.84433962264151,7,29.715408805031448,8.659433962264151,68.34276729559748,48,-5.0,0.014743985528020915,14409,24710,12084,0.439937106918239,76,Jungle,Nidalee
7.309712116418855,0.00167608514728917,6.560265738690288,2.5278672559742303,11149,7.554254982600443,8,135.17779183802594,1.079405251502689,3.012654223347042,26,5.0,0.014655892532727708,22190,18410,2216,0.5052198671306548,1,Middle,Annie
6.780269058295964,0.0008399744375764535,5.709481101857784,3.2735439981305015,10850,6.5903267136451,8,42.08231902626522,6.7072389493914155,64.59417040358744,25,-1.0,0.014475070068704809,15083,25191,8120,0.5102498398462524,62,Jungle,Wukong
