general.assists,general.banRate,general.deaths,general.experience,general.goldEarned,general.kills,general.largestKillingSpree,general.minionsKilled,general.neutralMinionsKilledEnemyJungle,general.neutralMinionsKilledTeamJungle,general.overallPosition,general.overallPositionChange,general.playPercent,general.totalDamageDealtToChampions,general.totalDamageTaken,general.totalHeal,general.winPercent,key,role,title
4.1930470347648265,0.031764702237542845,6.003817314246762,6.0511254454418335,11839,6.007361963190184,7,172.02849352419904,3.2349693251533744,4.90892978868439,9,5.0,0.04544895950694953,17022,25440,4256,0.5104976141785957,24,Top,Jax
8.265010917030567,0.0009418189291147005,5.394309497816594,9.357859560839731,12187,6.78056768558952,8,178.11913209606988,1.4871724890829694,5.9033160480349345,13,-2.0,0.045405586266792926,20108,17601,4014,0.48335152838427947,202,ADC,Jhin
12.834618562379509,0.0034383619786046,5.231685486091986,5.208735871572882,7512,1.4261911319195815,3,46.04743872211512,0.052258331038281466,0.0561140181768108,23,-1.0,0.04499663857388786,6425,19152,3707,0.4899476728174057,201,Support,Braum
4.48223209328151,0.0332016989917787,5.808995002776236,6.411490170466637,11629,6.40741254858412,7,175.7573570238756,1.3112159911160466,1.766518600777346,6,-1.0,0.04463726029830462,16800,28550,4870,0.49139367018323155,122,Top,Darius
4.4433244043423095,0.027444417709087416,5.26258282814042,5.71642333115421,11727,4.63104469194981,6,185.08466093331452,2.0874101226561397,2.4423375158607077,2,2.0,0.04394948463296428,19470,26079,6606,0.5164951360496264,83,Top,Yorick
6.245307630987753,0.020352892943483636,4.896441771142836,5.7845329752601025,11060,7.578085368504964,8,145.41887093267627,1.3312558881078338,5.279295601130516,11,1.0,0.042750524351492604,19732,20283,3799,0.48597724472787884,7,Middle,LeBlanc
5.126991249719542,0.00787947196178198,5.533767107920125,5.707573447537473,12002,5.6541769501159225,6,188.90883254805175,2.7030887742128487,3.677137087727171,7,5.0,0.04142454243813375,17452,31560,7647,0.48395781916087055,58,Top,Renekton
10.805680347216935,0.004496875577664434,4.586233153125714,4.312928975431306,9732,3.8130663214802407,6,30.95926292545496,6.627655524251884,62.90565750399756,6,4.0,0.040687197355471584,10420,34489,18009,0.5476281123886393,20,Jungle,Nunu & Willump
7.068221797323136,0.019200403990751173,5.693384321223709,,10916,6.238546845124283,7,156.06240917782026,0.9535755258126195,4.770019120458891,24,-4.0,0.04050750821767996,21841,17706,2701,0.47495219885277246,142,Middle,Zoe
4.863125,0.0139940661276681,6.274453125,5.909672209340216,12517,6.8909375,9,201.773203125,2.48703125,3.48171875,5,2.0,0.039655533857461074,17621,28146,6811,0.4821875,39,Top,Irelia
9.99952497822817,0.0033056605176492943,4.340828121288893,4.803918614494999,10008,4.037685060565276,5,31.77610640487689,6.537803816008234,68.3773256274246,17,-5.0,0.03913195688699928,11260,29809,7314,0.49315176945610006,113,Jungle,Sejuani
