general.assists,general.banRate,general.deaths,general.experience,general.goldEarned,general.kills,general.largestKillingSpree,general.minionsKilled,general.neutralMinionsKilledEnemyJungle,general.neutralMinionsKilledTeamJungle,general.overallPosition,general.overallPositionChange,general.playPercent,general.totalDamageDealtToChampions,general.totalDamageTaken,general.totalHeal,general.winPercent,key,role,title
7.210608869242835,0.005604578089640688,5.933124197918152,2.2834881960217497,11748,6.3407956651932125,7,170.19620704406103,2.070440610295166,9.647511763867104,23,-6.0,0.019029245288138538,22316,21900,6134,0.5006416654783973,69,Middle,Cassiopeia
12.488,0.00039208982520120043,6.274814814814815,2.6845865333095196,9050,3.4485925925925924,5,23.026074074074074,0.2777777777777778,0.2822222222222222,16,5.0,0.018315614672028392,13213,18207,5890,0.5028148148148148,432,Support,Bard
11.858879335902758,0.0010944145063286103,5.09635339460421,3.0454289422770797,8950,2.7905425437296176,5,41.4752445893863,0.3815594426326712,0.6857396975985769,13,0.0,0.01830476097444497,13137,15823,6154,0.5250518825970946,26,Support,Zilean
11.80910447761194,0.0004694224204830981,4.438358208955224,2.9141754353719618,9977,4.120746268656716,6,31.665522388059703,4.5823880597014925,67.12641791044776,18,5.0,0.01817994345223559,11945,35349,26808,0.5107462686567165,154,Jungle,Zac
8.456309196455852,0.0011147651892975305,5.67995722578674,1.2180814354727398,10240,4.06034219370608,6,147.95096241979834,0.620531622364803,1.564925145126795,43,4.0,0.017762076095273756,16707,27089,2159,0.47082187595478153,516,Top,Ornn
8.270740341696168,0.000946532876754455,5.89025704171156,2.586024560117302,11172,6.719870709558258,8,35.98814837617362,7.186239802985994,75.15838079113436,21,5.0,0.01762911829987681,14855,33535,12061,0.4876096659996922,120,Jungle,Hecarim
5.835665422885572,0.017183664461557106,7.199471393034826,6.68341163715215,12533,8.083333333333334,8,180.51881218905473,2.103544776119403,5.176616915422885,32,-16.0,0.017452745714146168,18259,28170,5637,0.43967661691542287,39,Middle,Irelia
4.933608640406607,0.03772745279998264,6.074491740787802,4.11294025054109,11296,6.793360864040661,7,159.869917407878,1.255400254129606,2.1553367217280814,19,3.0,0.017083719996309744,18446,25181,8346,0.46299237611181704,84,Top,Akali
7.837589717910198,0.005801753595739562,6.383575363044566,4.084420097297739,9290,4.986479719579369,8,56.079118678017025,0.6853613753964279,1.7230846269404105,20,3.0,0.016256125555573646,15160,15243,1199,0.5017526289434151,45,Support,Veigar
11.164981462756993,0.0005223341962022912,5.327098078867543,1.921333824613117,10045,4.206100438153016,6,33.93427704752275,5.871250421300977,61.05072463768116,27,1.0,0.01610146036500985,11507,36551,18039,0.5153353555780249,20,Jungle,Nunu & Willump
10.378392044496882,0.00214089184833043,6.817967301533794,4.1789078498293515,9006,3.4702511377043654,5,34.03421540535985,0.7303219281982134,1.599865160964099,23,5.0,0.016098746940613994,15135,16420,2988,0.5061520310129782,9,Support,Fiddlesticks
8.265215912954778,0.0012884243506323184,5.609486569194152,3.972436583488237,11778,7.118497109826589,8,161.71404284257056,1.2152329139748386,4.459367562053723,5,5.0,0.015960362296425334,26999,17348,1677,0.5453927235634138,161,Middle,Vel'Koz
10.342993461742358,0.0002654633533945844,4.824704011309419,2.7081789137380192,10259,4.138540378158686,6,134.96324438946812,0.8409613005831419,1.7513694999116451,39,3.0,0.015355268656149433,13531,26033,2921,0.49885138717087824,98,Top,Shen
